"distcode","district","commcode","commune","long","lat","type","pop_dens","clinic_id"
"MG12110","Ambatolampy","MG12110330","Andranovelona",47.6271,-19.628,"CSB2",167.771835327148,444
"MG12110","Ambatolampy","MG12110150","Andravola Vohipeno",47.3743,-19.4086,"CSB2",441.512451171875,445
"MG12110","Ambatolampy","MG12110110","Andriambilany",47.466,-19.3304,"CSB2",119.257911682129,446
"MG12110","Ambatolampy","MG12110230","Antanimasaka",47.5633,-19.4035,"CSB2",256.526611328125,448
"MG12110","Ambatolampy","MG12110270","Antsampandrano",47.5917,-19.5432,"CSB2",562.009582519531,449
"MG12110","Ambatolampy","MG12110250","Behenjy",47.4873,-19.2101,"CSB2",809.680236816406,450
"MG12110","Ambatolampy","MG12110130","Belambo Firaisana",47.5131,-19.3553,"CSB2",247.625503540039,451
"MG12110","Ambatolampy","MG12110070","Manjakatompo",47.4481,-19.3465,"CSB2",40.4390449523926,452
"MG12110","Ambatolampy","MG12110030","Morarano",47.4569,-19.4186,"CSB2",606.721740722656,453
"MG12110","Ambatolampy","MG12110210","Sabotsy Namatoana",47.371,-19.3113,"CSB2",172.739852905273,454
"MG12110","Ambatolampy","MG12110170","Tsiafajavona Ankaratra",47.3333,-19.3795,"CSB2",207.806411743164,455
"MG12110","Ambatolampy","MG12110310","Tsinjoarivo",47.6857,-19.6351,"CSB2",326.402923583984,456
"MG12114","Antanifotsy","MG12114030","Ambatolahy",47.2864,-19.7318,"CSB2",266.332946777344,457
"MG12114","Antanifotsy","MG12114079","Ambatomiady",47.4161,-19.6936,"CSB2",247.334762573242,458
"MG12114","Antanifotsy","MG12114150","Ambatotsipihina",47.2376,-19.458,"CSB2",43.3209228515625,459
"MG12114","Antanifotsy","MG12114230","Ambodiriana",47.5531,-19.5731,"CSB2",127.174209594727,461
"MG12114","Antanifotsy","MG12114050","Ampitatafika",47.3574,-19.5648,"CSB2",559.363708496094,463
"MG12114","Antanifotsy","MG12114090","Andranofito",47.4558,-19.8288,"CSB2",47.1962661743164,464
"MG12114","Antanifotsy","MG12114199","Antsahalava",47.4661,-19.5609,"CSB2",396.374694824219,469
"MG12114","Antanifotsy","MG12114290","Antsampandrano",47.5714,-19.9531,"CSB2",72.6620941162109,470
"MG12114","Antanifotsy","MG12114172","Belanitra",47.7342,-19.7258,"CSB2",25.1903495788574,471
"MG12114","Antanifotsy","MG12114110","Ambohimandroso",47.4315,-19.5199,"CSB2",2587.07983398438,472
"MG12109","Betafo","MG12109070","Alakamisy Anativato",46.9066,-19.8818,"CSB2",208.469253540039,473
"MG12109","Betafo","MG12109170","Ambatonikolahy",46.9412,-19.7264,"CSB2",52.7917098999023,474
"MG12109","Betafo","MG12109050","Mandritsara",46.9061,-19.8355,"CSB2",288.003601074219,475
"MG12109","Betafo","MG12109250","Ambohimanambola",46.5717,-19.8439,"CSB2",17.6236190795898,476
"MG12109","Betafo","MG12109270","Ambohimasina",46.7643,-19.6073,"CSB2",54.937671661377,477
"MG12109","Betafo","MG12109490","Andrembesoa",46.5496,-20.1097,"CSB2",4.48362016677856,478
"MG12120","Mandoto","MG12120070","Anjoma Ramartina",45.9446,-19.6422,"CSB2",117.673690795898,479
"MG12109","Betafo","MG12109212","Anosiarivo Manapa",46.7702,-20.0545,"CSB2",11.2572822570801,481
"MG12120","Mandoto","MG12120050","Antanambao Ambary",46.2139,-19.5946,"CSB2",261.417724609375,482
"MG12109","Betafo","MG12109190","Antohobe",46.6924,-19.7639,"CSB2",80.0511016845703,483
"MG12109","Betafo","MG12109090","Antsoso",46.8548,-19.7739,"CSB2",393.363433837891,484
"MG12120","Mandoto","MG12120030","Betsohana",46.387,-19.448,"CSB2",10.7075481414795,486
"MG12120","Mandoto","MG12120110","Fidirana",46.5661,-19.5119,"CSB2",836.673095703125,487
"MG12109","Betafo","MG12109290","Inanantonana",46.6406,-19.6235,"CSB2",49.7290573120117,488
"MG12109","Betafo","MG12109211","Mahaiza",46.8387,-19.9441,"CSB2",10.139063835144,489
"MG12120","Mandoto","MG12120010","Mandoto",46.2919,-19.5803,"CSB2",789.923645019531,490
"MG12109","Betafo","MG12109130","Soavina",46.7589,-19.8331,"CSB2",123.697372436523,491
"MG12109","Betafo","MG12109110","Tritriva",46.9262,-19.925,"CSB2",673.547119140625,492
"MG12120","Mandoto","MG12120150","Vinany",46.4857,-19.6126,"CSB2",164.001129150391,493
"MG12120","Mandoto","MG12120130","Vasiana",46.2345,-19.8253,"CSB2",0.428099125623703,494
"MG12116","Faratsiho","MG12116130","Ambohiborona",47.0784,-19.3533,"CSB2",215.143630981445,496
"MG12116","Faratsiho","MG12116170","Valabetokana",46.7561,-19.332,"CSB2",67.5532302856445,497
"MG12116","Faratsiho","MG12116090","Andranomiady",46.9573,-19.2137,"CSB2",77.6512908935547,498
"MG12116","Faratsiho","MG12116030","Antsampanimahazo",47.041,-19.4172,"CSB2",183.482650756836,499
"MG12116","Faratsiho","MG12116150","Miandrarivo",46.752,-19.4436,"CSB2",166.930938720703,501
"MG12116","Faratsiho","MG12116070","Ramainandro",47.0019,-19.3073,"CSB2",496.338104248047,502
"MG12116","Faratsiho","MG12116110","Vinaninony Atsimo",47.0328,-19.5254,"CSB2",322.711242675781,503
"MG12116","Faratsiho","MG12116050","Faravohitra",47.0169,-19.4831,"CSB2",215.395553588867,504
"MG71713","Antsiranana II","MG71713110","Andrafiabe",49.4051,-12.5273,"CSB2",65.4937362670898,505
"MG71713","Antsiranana II","MG71713191","Andranofanjava",49.0419,-12.4797,"CSB2",17.0547103881836,506
"MG71713","Antsiranana II","MG71713170","Andranovondronina",49.3119,-12.1187,"CSB2",17.2684230804443,507
"MG71713","Antsiranana II","MG71713231","Anivorano Nord",49.2323,-12.7416,"CSB2",223.776992797852,508
"MG71713","Antsiranana II","MG71713210","Ankarongana",49.3942,-12.6667,"CSB2",39.630672454834,509
"MG71713","Antsiranana II","MG71713130","Anketrakabe",49.3454,-12.5528,"CSB2",74.6740188598633,510
"MG71713","Antsiranana II","MG71713050","Antsahampano",49.1888,-12.325,"CSB2",36.947639465332,511
"MG71713","Antsiranana II","MG71713152","Antsalaka",49.2512,-12.6404,"CSB2",43.1259613037109,512
"MG71713","Antsiranana II","MG71713251","Bobasakoa",48.96,-12.81,"CSB2",25.3949184417725,513
"MG71713","Antsiranana II","MG71713070","Mahavanona",49.3808,-12.46,"CSB2",226.797958374023,514
"MG71713","Antsiranana II","MG71713254","Mosorolava",48.9796,-12.762,"CSB2",63.5060539245605,515
"MG71713","Antsiranana II","MG71713010","Ramena",49.3478,-12.2427,"CSB2",395.818115234375,516
"MG71713","Antsiranana II","MG71713151","Sadjoavato",49.3485,-12.6335,"CSB2",362.014190673828,517
"MG71719","Ambanja","MG71719130","Ambalahonko",48.471,-13.5283,"CSB2",72.6844329833984,520
"MG71719","Ambanja","MG71719250","Ambaliha",48.1564,-13.7645,"CSB2",10.4313173294067,521
"MG71719","Ambanja","MG71719172","Ambodimanga Ramena",48.4955,-13.7635,"CSB2",314.106414794922,522
"MG71719","Ambanja","MG71719233","Ambohimarina",48.4972,-13.888,"CSB2",828.019226074219,523
"MG71719","Ambanja","MG71719231","Marovato",48.5604,-13.9689,"CSB2",70.7511596679688,525
"MG71719","Ambanja","MG71719350","Ankatafa",48.3695,-13.639,"CSB2",391.638427734375,526
"MG71719","Ambanja","MG71719150","Ankingameloka",48.298,-13.8169,"CSB2",290.752685546875,527
"MG71719","Ambanja","MG71719310","Anorontsangana",47.9222,-13.9154,"CSB2",40.1443748474121,528
"MG71719","Ambanja","MG71719091","Antranokarany",48.3869,-13.7268,"CSB2",437.917510986328,529
"MG71719","Ambanja","MG71719110","Antsakoamanondro",48.5043,-13.6105,"CSB2",560.587219238281,530
"MG71719","Ambanja","MG71719070","Antsatsaka",48.4001,-13.7081,"CSB2",337.770629882812,531
"MG71719","Ambanja","MG71719330","Antsirabe",48.1978,-13.8745,"CSB2",51.7068252563477,532
"MG71719","Ambanja","MG71719171","Bemaneviky Haut Sambirano",48.4931,-13.841,"CSB2",2167.68994140625,533
"MG71719","Ambanja","MG71719290","Bemaneviky Ouest",47.9681,-13.5246,"CSB2",24.162446975708,534
"MG71719","Ambanja","MG71719092","Djangoa",48.3242,-13.8025,"CSB2",178.806777954102,535
"MG71719","Ambanja","MG71719210","Maherivaratra",48.5669,-13.5272,"CSB2",60.2441368103027,536
"MG71719","Ambanja","MG71719270","Marotolana",48.614,-14.0241,"CSB2",603.777587890625,537
"MG71719","Ambanja","MG71719232","Ambohitrandriana",48.635,-13.9076,"CSB2",4.40204668045044,538
"MG71717","Ambilobe","MG71717090","Ambakirano",49.1541,-13.209,"CSB2",727.748352050781,541
"MG71717","Ambilobe","MG71717231","Ambarakaraka",48.8484,-13.5137,"CSB2",105.159172058105,542
"MG71717","Ambilobe","MG71717110","Ambatoben'anjavy",49.0522,-13.2311,"CSB2",25.0642032623291,543
"MG71717","Ambilobe","MG71717050","Ampondralava",48.8897,-13.1954,"CSB2",49.1517143249512,544
"MG71717","Ambilobe","MG71717232","Anaborano Ifasy",48.8221,-13.5491,"CSB2",223.925964355469,545
"MG71717","Ambilobe","MG71717171","Anjiabe Ambony",48.8668,-13.222,"CSB2",331.191162109375,546
"MG71717","Ambilobe","MG71717130","Antsaravibe",48.9641,-12.921,"CSB2",75.7975158691406,547
"MG71717","Ambilobe","MG71717150","Antsohimbondrona",48.8588,-13.0927,"CSB2",269.433258056641,548
"MG71717","Ambilobe","MG71717210","Betsiaka",49.4017,-13.0714,"CSB2",148.637680053711,550
"MG71717","Ambilobe","MG71717233","Manambato",49.1167,-13.7,"CSB2",3.48078203201294,551
"MG71717","Ambilobe","MG71717030","Mantaly",48.9769,-13.179,"CSB2",169.225997924805,552
"MG71717","Ambilobe","MG71717070","Tanambao Marivorahona",49.1048,-13.0862,"CSB2",612.459899902344,554
"MG71717","Ambilobe","MG71717190","Beramanja",48.8136,-13.3627,"CSB2",661.276672363281,555
"MG71718","Nosy-Be","MG71718005","Dzamandzar",48.1921,-13.3525,"CSB2",3037.15991210938,556
"MG71718","Nosy-Be","MG71718004","Bemanondrobe",48.311,-13.2889,"CSB2",113.162445068359,557
"MG71718","Nosy-Be","MG71718002","Ampangorina",48.3484,-13.4427,"CSB2",942.590942382812,559
"MG72711","Sambava","MG72711450","Ambatoafo",49.679,-14.1138,"CSB2",298.353668212891,560
"MG72711","Sambava","MG72711371","Amboangibe",49.8107,-14.1456,"CSB2",1886.94091796875,561
"MG72711","Sambava","MG72711410","Ambodiampana",49.8528,-14.528,"CSB2",770.913513183594,562
"MG72711","Sambava","MG72711130","Ambodivoara",49.9828,-14.3401,"CSB2",232.675338745117,563
"MG72711","Sambava","MG72711059","Ambohimalaza",50.0304,-14.2969,"CSB2",752.56640625,564
"MG72711","Sambava","MG72711210","Ambohimitsinjo",49.9315,-14.3215,"CSB2",674.421630859375,565
"MG72711","Sambava","MG72711190","Analamaho",49.9445,-14.2117,"CSB2",171.335815429688,566
"MG72711","Sambava","MG72711330","Andrahanjo",49.8253,-14.3149,"CSB2",477.339477539062,567
"MG72711","Sambava","MG72711250","Andratamarina",49.901,-14.3552,"CSB2",521.571105957031,568
"MG72711","Sambava","MG72711372","Andrembona",49.7912,-14.2023,"CSB2",882.743774414062,569
"MG72711","Sambava","MG72711230","Anjangoveratra",50.0608,-14.1239,"CSB2",65.2087478637695,570
"MG72711","Sambava","MG72711470","Anjialava",49.7313,-14.0817,"CSB2",283.063812255859,571
"MG72711","Sambava","MG72711150","Anjinjaomby",49.9701,-14.3022,"CSB2",367.724090576172,572
"MG72711","Sambava","MG72711390","Antindra",49.8112,-14.1347,"CSB2",941.211730957031,573
"MG72711","Sambava","MG72711510","Antsahavaribe",49.6519,-14.0312,"CSB2",379.235565185547,574
"MG72711","Sambava","MG72711310","Antsambaharo",49.9474,-14.5058,"CSB2",167.960372924805,575
"MG72711","Sambava","MG72711350","Bemanevika",50.1258,-14.1409,"CSB2",563.466491699219,576
"MG72711","Sambava","MG72711530","Bevonotra",49.6108,-14.0724,"CSB2",129.962066650391,577
"MG72711","Sambava","MG72711079","Farahalana",50.1547,-14.4251,"CSB2",901.021423339844,578
"MG72711","Sambava","MG72711430","Maroambihy",49.8434,-14.5072,"CSB2",588.405395507812,579
"MG72711","Sambava","MG72711270","Marogaona",49.8851,-14.1922,"CSB2",440.747253417969,580
"MG72711","Sambava","MG72711290","Marojala",50.0325,-14.4691,"CSB2",697.827209472656,581
"MG72711","Sambava","MG72711170","Morafeno",50.0468,-14.3669,"CSB2",722.872253417969,582
"MG72711","Sambava","MG72711090","Nosiarina",50.0482,-14.2159,"CSB2",235.967529296875,583
"MG72711","Sambava","MG72711490","Tanambao Daoud",50.1112,-13.9866,"CSB2",696.952514648438,584
"MG72712","Andapa","MG72712210","Ambalamanasy II",49.5871,-14.5287,"CSB2",1906.46398925781,587
"MG72712","Andapa","MG72712230","Ambodiangezoka",49.5095,-14.5987,"CSB2",1662.01062011719,588
"MG72712","Andapa","MG72712090","Ambodimanga I",49.6144,-14.6996,"CSB2",1099.72119140625,589
"MG72712","Andapa","MG72712130","Andrakata",49.7167,-14.6287,"CSB2",296.766021728516,590
"MG72712","Andapa","MG72712190","Andranomena",49.5352,-14.6045,"CSB2",1909.99084472656,591
"MG72712","Andapa","MG72712330","Anjialavabe",49.4904,-14.1901,"CSB2",260.990356445312,592
"MG72712","Andapa","MG72712290","Anoviara",49.8336,-14.7419,"CSB2",119.450942993164,593
"MG72712","Andapa","MG72712350","Antsahamena",49.7797,-14.9371,"CSB2",44.9790229797363,594
"MG72712","Andapa","MG72712150","Bealampona",49.5662,-14.6551,"CSB2",1539.66967773438,595
"MG72712","Andapa","MG72712070","Belaoka Marovato",49.5933,-14.5935,"CSB2",533.268615722656,596
"MG72712","Andapa","MG72712250","Betsakotsako Andranotsara",49.5566,-14.5659,"CSB2",637.434143066406,597
"MG72712","Andapa","MG72712310","Doany",49.5155,-14.3744,"CSB2",1179.74938964844,598
"MG72710","Antalaha","MG72710210","Ambohitralanana",50.4595,-15.2487,"CSB2",456.839447021484,599
"MG72710","Antalaha","MG72710110","Antananambo",50.1244,-14.8676,"CSB2",534.725219726562,603
"MG72710","Antalaha","MG72710070","Antombana",50.1393,-14.9991,"CSB2",353.494873046875,604
"MG72710","Antalaha","MG72710090","Antsahanoro",50.1421,-14.8403,"CSB2",92.08154296875,605
"MG72710","Antalaha","MG72710250","Antsambalahy",49.959,-14.7708,"CSB2",194.287628173828,606
"MG72710","Antalaha","MG72710230","Lanjarivo",50.0754,-14.6115,"CSB2",928.777770996094,607
"MG72710","Antalaha","MG72710130","Marofinaritra",50.1174,-15.0349,"CSB2",426.86474609375,608
"MG72710","Antalaha","MG72710151","Sarahandrano",50.0222,-14.8267,"CSB2",132.990585327148,609
"MG72710","Antalaha","MG72710050","Ampohibe",50.2995,-15.0337,"CSB2",265.883392333984,610
"MG72710","Antalaha","MG72710030","Ampahana",50.2212,-14.7627,"CSB2",334.335388183594,611
"MG72716","Vohemar","MG72716130","Ambalasatrana",49.6993,-13.7438,"CSB2",205.331283569336,612
"MG31310","Toamasina II","MG31310070","Ambodiriana",49.2716,-17.9334,"CSB2",259.797119140625,613
"MG31310","Toamasina II","MG31310092","Amboditandroroho",49.2762,-18.3293,"CSB2",25.1957378387451,614
"MG31310","Toamasina II","MG31310091","Ampasimadinika Manambolo",49.1978,-18.4441,"CSB2",293.006408691406,615
"MG31310","Toamasina II","MG31310170","Ampasimbe Onibe",49.4664,-17.5991,"CSB2",127.243438720703,616
"MG31310","Toamasina II","MG31310192","Amporoforo",49.1518,-17.8406,"CSB2",42.453197479248,617
"MG31310","Toamasina II","MG31310211","Andondabe",49.3777,-17.7656,"CSB2",297.806915283203,618
"MG31310","Toamasina II","MG31310230","Andranobolaha",49.0385,-18.3145,"CSB2",178.056945800781,619
"MG31310","Toamasina II","MG31310193","Antenina",48.975,-17.7893,"CSB2",30.3683967590332,620
"MG31310","Toamasina II","MG31310030","Antetezambaro",49.3873,-18.0697,"CSB2",297.900695800781,621
"MG31310","Toamasina II","MG31310050","Fanandrana",49.267,-18.2591,"CSB2",146.010467529297,623
"MG31310","Toamasina II","MG31310250","Fito",48.7694,-17.9893,"CSB2",1.18552887439728,624
"MG31310","Toamasina II","MG31310191","Mangabe",49.2337,-17.7266,"CSB2",80.7957153320312,626
"MG31310","Toamasina II","MG31310130","Sahambala",49.1767,-17.955,"CSB2",175.872024536133,627
"MG42410","Mandritsara","MG42410211","Ambalakirajy",48.4238,-15.7933,"CSB2",31.5589370727539,628
"MG42410","Mandritsara","MG42410171","Ambarikorano",48.9866,-15.8948,"CSB2",153.300857543945,629
"MG42410","Mandritsara","MG42410191","Ambaripaika",48.98,-15.7591,"CSB2",145.121978759766,630
"MG42410","Mandritsara","MG42410270","Ambilombe",49.0256,-15.5445,"CSB2",144.886779785156,631
"MG42410","Mandritsara","MG42410130","Amboaboa",48.7194,-15.945,"CSB2",181.943237304688,632
"MG42410","Mandritsara","MG42410391","Ambodiadabo",48.5899,-16.1817,"CSB2",144.898834228516,633
"MG42410","Mandritsara","MG42410192","Ambodiamontana Kianga",48.9368,-15.8092,"CSB2",352.019226074219,634
"MG42410","Mandritsara","MG42410330","Ambohisoa",48.2945,-15.9079,"CSB2",104.559036254883,635
"MG42410","Mandritsara","MG42410392","Amborondolo",48.4852,-16.0995,"CSB2",8.68336772918701,636
"MG42410","Mandritsara","MG42410150","Manampaneva",48.6812,-16.0513,"CSB2",6.46364688873291,637
"MG42410","Mandritsara","MG42410350","Ampatakamaroreny",48.7948,-16.4964,"CSB2",59.6936416625977,638
"MG42410","Mandritsara","MG42410290","Andohajango",48.4962,-15.9085,"CSB2",104.278717041016,639
"MG42410","Mandritsara","MG42410172","Andratamarina",49.0494,-15.8552,"CSB2",30.1454181671143,640
"MG42410","Mandritsara","MG42410310","Anjiabe",48.3509,-15.597,"CSB2",24.1062870025635,641
"MG42410","Mandritsara","MG42410371","Ankiabe-Salohy",48.7341,-15.6105,"CSB2",10.3674345016479,642
"MG42410","Mandritsara","MG42410410","Antanambaon'amberina",49.1128,-16.409,"CSB2",91.8664627075195,643
"MG42410","Mandritsara","MG42410231","Antsatramidola",48.9677,-15.6333,"CSB2",78.2175903320312,644
"MG42410","Mandritsara","MG42410112","Antsiatsiaka",49.1094,-16.0592,"CSB2",17.6977596282959,645
"MG42410","Mandritsara","MG42410111","Antsirabe Centre",48.9652,-15.9552,"CSB2",378.125762939453,646
"MG42410","Mandritsara","MG42410050","Antsoha",48.8028,-15.7698,"CSB2",98.743408203125,647
"MG42410","Mandritsara","MG42410090","Kalandy",48.7435,-15.8306,"CSB2",162.441390991211,648
"MG42410","Mandritsara","MG42410250","Marotandrano",48.8403,-16.1767,"CSB2",901.125305175781,649
"MG42410","Mandritsara","MG42410372","Pont Sofia",48.6482,-15.4953,"CSB2",114.649169921875,650
"MG42410","Mandritsara","MG42410070","Tsaratanana",48.8373,-15.9593,"CSB2",591.000366210938,651
"MG72716","Vohemar","MG72716330","Ampisikinana",49.804,-12.947,"CSB2",101.872619628906,653
"MG72716","Vohemar","MG72716210","Andrafainkona",49.4665,-13.7422,"CSB2",295.287719726562,655
"MG72716","Vohemar","MG72716190","Andravory",49.6034,-13.8669,"CSB2",111.035697937012,656
"MG72716","Vohemar","MG72716232","Ambodisambalahy",49.8466,-13.8119,"CSB2",396.080169677734,657
"MG72716","Vohemar","MG72716350","Belambo",49.856,-14.021,"CSB2",592.123840332031,658
"MG72716","Vohemar","MG72716090","Bobakindro",49.6819,-13.4734,"CSB2",177.401016235352,659
"MG72716","Vohemar","MG72716110","Daraina",49.659,-13.205,"CSB2",281.371520996094,660
"MG72716","Vohemar","MG72716050","Fanambana",49.9878,-13.5538,"CSB2",411.451538085938,661
"MG72716","Vohemar","MG72716290","Maromokotra Loky",49.4739,-13.0082,"CSB2",82.867317199707,662
"MG72716","Vohemar","MG72716070","Milanoa",49.7803,-13.5866,"CSB2",50.8200263977051,663
"MG72716","Vohemar","MG72716170","Nosibe",49.7948,-13.1766,"CSB2",12.1044139862061,664
"MG72716","Vohemar","MG72716010","Vohemar",49.9918,-13.3737,"CSB2",824.740600585938,665
"MG72716","Vohemar","MG72716270","Amboriala",49.4313,-13.846,"CSB2",32.045280456543,666
"MG21201","Fianarantsoa I","MG21201005","Manolafaka",47.0762,-21.4147,"CSB2",564.378051757812,668
"MG21201","Fianarantsoa I","MG21201001","Tanana Ambony",47.0885,-21.4556,"CSB2",17391.98828125,669
"MG21201","Fianarantsoa I","MG21201007","Vatosola",47.057,-21.4455,"CSB2",511.432708740234,670
"MG21201","Fianarantsoa I","MG21201006","Lalazana",47.0602,-21.4859,"CSB2",935.739501953125,672
"MG21201","Fianarantsoa I","MG21201003","Andrainjato Avaratra",47.1036,-21.448,"CSB2",5473.7197265625,673
"MG21224","Vohibato","MG21224050","Alakamisy Itenina",47.1569,-21.6461,"CSB2",680.534240722656,681
"MG21220","Lalangina","MG21220030","Ambalakely",47.1661,-21.4188,"CSB2",1207.91247558594,682
"MG21220","Lalangina","MG21220210","Ambalamahasoa",47.1428,-21.3396,"CSB2",134.871353149414,683
"MG21225","Isandra","MG21225090","Ambalamidera II",46.8542,-21.3301,"CSB2",453.587036132812,684
"MG21225","Isandra","MG21225070","Ambondrona",46.9934,-21.267,"CSB2",231.130416870117,685
"MG21225","Isandra","MG21225050","Andoharanomaitso",46.9488,-21.4709,"CSB2",703.802429199219,686
"MG21220","Lalangina","MG21220011","Andrainjato Centre",47.139,-21.4948,"CSB2",391.339569091797,687
"MG21220","Lalangina","MG21220012","Andrainjato Est",47.1838,-21.5438,"CSB2",532.027770996094,688
"MG21224","Vohibato","MG21224230","Andranomiditra",47.2725,-21.6393,"CSB2",418.152954101562,689
"MG21224","Vohibato","MG21224190","Andranovorivato",46.9902,-21.628,"CSB2",738.0078125,690
"MG21220","Lalangina","MG21220330","Androy",47.2715,-21.3315,"CSB2",319.326324462891,691
"MG21225","Isandra","MG21225030","Anjoma Itsara",46.9169,-21.2205,"CSB2",324.691986083984,692
"MG21225","Isandra","MG21225110","Ankarinarivo Manirisoa",47.0359,-21.3916,"CSB2",423.653533935547,693
"MG21220","Lalangina","MG21220430","Fandrandava",47.2452,-21.521,"CSB2",649.8525390625,694
"MG21225","Isandra","MG21225190","Fanjakana",46.8875,-21.1815,"CSB2",876.60546875,695
"MG21220","Lalangina","MG21220350","Alatsinainy Ialamarina",47.3035,-21.5285,"CSB2",532.03369140625,696
"MG21225","Isandra","MG21225210","Iavonomby Vohibola",47.0671,-21.3259,"CSB2",758.3154296875,697
"MG21225","Isandra","MG21225010","Isorana",46.9333,-21.3194,"CSB2",364.949829101562,698
"MG21220","Lalangina","MG21220070","Ivoamba",47.1492,-21.3946,"CSB2",388.14892578125,699
"MG21224","Vohibato","MG21224270","Mahaditra",47.0958,-21.7682,"CSB2",731.770446777344,700
"MG21225","Isandra","MG21225170","Mahazoarivo",46.8226,-21.3733,"CSB2",321.030578613281,704
"MG21224","Vohibato","MG21224150","Maneva",47.0749,-21.5797,"CSB2",367.576080322266,705
"MG21225","Isandra","MG21225150","Nasandratrony",47.0333,-21.3556,"CSB2",608.53466796875,706
"MG21220","Lalangina","MG21220112","Sahambavy",47.257,-21.4408,"CSB2",408.114135742188,707
"MG21224","Vohibato","MG21224250","Soaindrana",47.0415,-21.5149,"CSB2",229.21858215332,708
"MG21224","Vohibato","MG21224070","Talata Ampano",47.0375,-21.5633,"CSB2",1051.78601074219,710
"MG21224","Vohibato","MG21224030","Vinanitelo",47.2627,-21.7361,"CSB2",444.118286132812,711
"MG21224","Vohibato","MG21224130","Vohimarina",46.9062,-21.6283,"CSB2",406.285766601562,712
"MG21220","Lalangina","MG21220090","Taindambo",47.1822,-21.4437,"CSB2",532.03173828125,713
"MG21205","Ambalavao","MG21205190","Ambinanindovoka",47.095,-21.9338,"CSB2",615.838256835938,715
"MG21205","Ambalavao","MG21205212","Ambinaniroa",46.4929,-21.9072,"CSB2",257.508544921875,716
"MG21205","Ambalavao","MG21205230","Ambohimahamasina",47.1757,-21.9356,"CSB2",399.852905273438,717
"MG21205","Ambalavao","MG21205071","Ambohimandroso",46.9606,-21.892,"CSB2",401.994964599609,718
"MG21205","Ambalavao","MG21205072","Andrainjato",46.9865,-21.9119,"CSB2",130.21858215332,719
"MG21205","Ambalavao","MG21205090","Anjoma",47.0338,-21.8879,"CSB2",305.358337402344,720
"MG21205","Ambalavao","MG21205211","Ankaramena",46.6417,-21.9466,"CSB2",321.041870117188,721
"MG21205","Ambalavao","MG21205150","Besoa",46.7728,-21.9104,"CSB2",143.139266967773,722
"MG21205","Ambalavao","MG21205290","Fenoarivo",46.3862,-21.7189,"CSB2",110.65510559082,723
"MG21205","Ambalavao","MG21205050","Iarintsena",46.8801,-21.8282,"CSB2",520.294067382812,724
"MG21205","Ambalavao","MG21205110","Kirano",47.0248,-21.8394,"CSB2",141.844100952148,725
"MG21205","Ambalavao","MG21205170","Mahazony",47.0264,-21.9885,"CSB2",131.700836181641,726
"MG21205","Ambalavao","MG21205030","Manamisoa",46.9712,-21.7759,"CSB2",44.6530418395996,727
"MG21205","Ambalavao","MG21205250","Miarinarivo",47.0568,-22.0678,"CSB2",127.467781066895,728
"MG21205","Ambalavao","MG21205130","Sendrisoa",46.9501,-22.0016,"CSB2",512.427490234375,729
"MG21205","Ambalavao","MG21205270","Vohitsaoka",46.7246,-22.0346,"CSB2",299.49072265625,730
"MG21208","Ambohimahasoa","MG21208072","Ambalakindresy",47.3313,-21.1215,"CSB2",103.724807739258,732
"MG21208","Ambohimahasoa","MG21208230","Ambohinamboarina",47.0517,-21.0321,"CSB2",280.099182128906,734
"MG21208","Ambohimahasoa","MG21208030","Ampitana",47.2178,-21.1306,"CSB2",586.875671386719,735
"MG21208","Ambohimahasoa","MG21208050","Ankerana",47.1664,-21.1184,"CSB2",304.898376464844,737
"MG21208","Ambohimahasoa","MG21208270","Befeta",47.0489,-21.2326,"CSB2",512.164672851562,738
"MG21208","Ambohimahasoa","MG21208252","Camp Robin",47.1409,-20.9296,"CSB2",1037.26110839844,739
"MG21208","Ambohimahasoa","MG21208290","Fiadanana",47.1773,-20.8747,"CSB2",462.040130615234,740
"MG21208","Ambohimahasoa","MG21208211","Isaka",47.0166,-21.1396,"CSB2",644.972106933594,741
"MG21208","Ambohimahasoa","MG21208150","Ikalalao",47.109,-21.1824,"CSB2",565.499145507812,742
"MG21208","Ambohimahasoa","MG21208071","Manandroy",47.2687,-21.1367,"CSB2",384.946624755859,743
"MG21208","Ambohimahasoa","MG21208130","Morafeno",47.2912,-21.2051,"CSB2",616.806091308594,744
"MG21208","Ambohimahasoa","MG21208190","Ambatosoa",47.2549,-20.9698,"CSB2",55.9460754394531,745
"MG21208","Ambohimahasoa","MG21208251","Sahatona",47.102,-20.9622,"CSB2",83.9359436035156,746
"MG21208","Ambohimahasoa","MG21208110","Sahave",47.1156,-21.0796,"CSB2",191.536575317383,747
"MG21208","Ambohimahasoa","MG21208170","Vohiposa",47.1619,-20.9957,"CSB2",995.218322753906,748
"MG21208","Ambohimahasoa","MG21208212","Vohitrarivo",46.9629,-21.0906,"CSB2",142.558837890625,749
"MG21219","Ikalamavony","MG21219070","Ambatomainty",46.4472,-20.8997,"CSB2",143.583358764648,750
"MG21219","Ikalamavony","MG21219090","Fitampito",46.3083,-20.9648,"CSB2",90.7385559082031,751
"MG21219","Ikalamavony","MG21219030","Mangidy",46.7958,-21.2544,"CSB2",438.061340332031,753
"MG21219","Ikalamavony","MG21219110","Tanamarina Sakay",46.6027,-21.4679,"CSB2",36.6821823120117,754
